@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {Membrane,Nucleus,Other}

@data
19582,23109.40625,283784.4375,-220760,-15899320320,126613.945313,-347373.9375,1.570518,5474510404836978000000,112332259328,19541.615234,22051.451172,270753.78125,-214452.71875,-13659076608,117079.554688,-331532.28125,1.568513,4627799616419143000000,100626284544,18922.763672,16955.066406,195505.90625,-168791.390625,-4879230464,70535.671875,-239327.0625,1.547324,1367757984268697000000,48007454720,618.851563,16642.699219,11615.960938,96272.671875,-85780.96875,-987298560,32301.167969,-118082.132813,1.494955,83205331325716270000,11307569152,2898.916016,2280.064453,13781.550781,4539.279297,20262.828125,-17544.105469,-57001504,7595.623535,-25139.728516,1.424011,164917415497433088,535801664,5760.064453,5141.212891,2861.148438,13177.327148,1510.169189,2600.39624,1956.492188,-1475331.375,3183.828369,-1227.336304,0.041183,37241980190720,9729187,6364.288086,5745.436523,3465.37207,604.223633,13787.634766,19796.552734,11073.237305,137876.34375,3273.122314,11951.841797,Membrane
22975,24022.277344,298858.34375,-252562,-12809748480,113538.265625,-366100.25,1.542691,7337263949962059000000,115026558976,22361.976563,22865.902344,282585.90625,-238967.6875,-11423850496,107232.898438,-346200.59375,1.539828,5870506290572132000000,102800965632,19307.046875,17772.490234,193027.90625,-167932.125,-4587930112,68600.195313,-236532.328125,1.520517,1312848408761935600000,46552928256,3054.929688,16689.271484,12662.613281,93366.359375,-89041.53125,-420610048,24800.345703,-113841.875,1.496732,76198469177341640000,9610832896,5672.705078,2617.775391,13781.966797,4929.067871,20109.087891,-16755.378906,-65137736,8073.659668,-24829.039063,1.45909,151964275169034240,541293760,8580.009766,5525.080078,2907.304688,13225.013672,1464.48291,2746.10791,1875.521484,-2047021.375,3357.023682,-1481.502197,0.077929,41175624974336,11705666,9136.962891,6082.033203,3464.257813,556.953125,13936.787109,20329.841797,11149,139367.875,3361.697998,12179.263672,Membrane
22101,18848.386719,292873.9375,-334226,12911576064,6179.69043,-340405.6875,1.528198,6709203204928038000000,60060712960,21785.294922,19069.962891,276525.34375,-313885.125,10966356992,8372.956055,-322258.09375,1.52292,5385161240029761000000,54658441216,19833.185547,18869.449219,186706.203125,-204518.078125,3406951680,16484.044922,-221002.125,1.496495,1179532852592514200000,28199839744,1952.109375,16832.884766,13578.370117,91378.585938,-96383.992188,455635136,12911.740234,-109295.734375,1.508797,69370585531736390000,7467333120,4952.410156,3000.300781,13829.385742,5251.313477,20273.646484,-15952.34375,-80054360,8975.150391,-24927.494141,1.491703,146246728805253120,574694656,7955.90918,6003.799805,3003.499023,13261.65332,1402.145142,2847.638428,1690.658203,-2702211.25,3459.44165,-1768.783569,0.10686,39065214779392,13667170,8523.641602,6571.532227,3571.231445,567.732422,14121.087891,20589,11319.710938,141210.875,3271.9375,12765.817383,Membrane
19986,18251.220703,163139.03125,-197620,5455724544,-5990.906738,-191629.09375,1.251819,672924619359467300000,17230768128,20014.984375,16994.726563,161058.71875,-193516.53125,5118053376,-4626.753418,-188889.78125,1.281054,635744378579524300000,16976431104,19951.507813,9524.362305,146850.78125,-166746.5,2934704384,6252.583496,-172999.078125,1.416641,446693751165393300000,16065580032,63.476563,17712.748047,1666.934204,94075.15625,-102036.671875,765959104,9593.738281,-111630.40625,1.507338,76499893693026660000,7347646976,2302.236328,2238.759766,14316.354492,2390.024902,24518.3125,-21131.804688,-78547800,8937.230469,-30069.035156,1.513331,339712809099067390,760744384,5698.629883,5635.15332,3396.393555,13108.926758,1172.405151,1674.200562,505.355469,-1344158,1930.774292,-1425.418823,0.160847,1438327635968,5632016,6906.057617,6842.581055,4603.821289,1207.427734,14175.671875,18656.710938,11412.5,141756.71875,2803.965088,13227.591797,Membrane
22101,18848.386719,292873.9375,-334226,12911576064,6179.69043,-340405.6875,1.528198,6709203204928038000000,60060712960,21785.294922,19069.962891,276525.34375,-313885.125,10966356992,8372.956055,-322258.09375,1.52292,5385161240029761000000,54658441216,19833.185547,18869.449219,186706.203125,-204518.078125,3406951680,16484.044922,-221002.125,1.496495,1179532852592514200000,28199839744,1952.109375,16832.884766,13578.370117,91378.585938,-96383.992188,455635136,12911.740234,-109295.734375,1.508797,69370585531736390000,7467333120,4952.410156,3000.300781,13829.385742,5251.313477,20273.646484,-15952.34375,-80054360,8975.150391,-24927.494141,1.491703,146246728805253120,574694656,7955.90918,6003.799805,3003.499023,13261.65332,1402.145142,2847.638428,1690.658203,-2702211.25,3459.44165,-1768.783569,0.10686,39065214779392,13667170,8523.641602,6571.532227,3571.231445,567.732422,14121.087891,20589,11319.710938,141210.875,3271.9375,12765.817383,Membrane
19986,18251.220703,163139.03125,-197620,5455724544,-5990.906738,-191629.09375,1.251819,672924619359467300000,17230768128,20014.984375,16994.726563,161058.71875,-193516.53125,5118053376,-4626.753418,-188889.78125,1.281054,635744378579524300000,16976431104,19951.507813,9524.362305,146850.78125,-166746.5,2934704384,6252.583496,-172999.078125,1.416641,446693751165393300000,16065580032,63.476563,17712.748047,1666.934204,94075.15625,-102036.671875,765959104,9593.738281,-111630.40625,1.507338,76499893693026660000,7347646976,2302.236328,2238.759766,14316.354492,2390.024902,24518.3125,-21131.804688,-78547800,8937.230469,-30069.035156,1.513331,339712809099067390,760744384,5698.629883,5635.15332,3396.393555,13108.926758,1172.405151,1674.200562,505.355469,-1344158,1930.774292,-1425.418823,0.160847,1438327635968,5632016,6906.057617,6842.581055,4603.821289,1207.427734,14175.671875,18656.710938,11412.5,141756.71875,2803.965088,13227.591797,Membrane
20492,8147.427246,148460.578125,-197372,8193081856,-43083.042969,-154288.953125,1.258365,240877858411864130000,6183377920,20596.214844,7671.775879,149921.65625,-198699.34375,8275586560,-42873.652344,-155825.6875,1.289484,251855259358277400000,6379081728,20389.679688,3980.227783,149191.890625,-190907.59375,7033914880,-30994.314453,-159913.28125,1.449616,302865667565782300000,8310049792,206.535156,17835.523438,986.497559,95287.734375,-105901.078125,1066209536,5999.436523,-111900.515625,1.550485,77946754238156640000,6950199296,2760.691406,2554.15625,14447.464844,2714.909424,24963.033203,-20623.96875,-99192416,9962.602539,-30586.572266,1.544225,349686204196716540,822117760,6148.75,5942.214844,3388.058594,13137.979492,1098.875,1798.967529,204.265625,-1685958.875,1944.082764,-1739.817139,0.16463,283123712000,6785559.5,7458.235352,7251.700195,4697.543945,1309.485352,14256.47168,18569.369141,11604.388672,142564.71875,2829.143311,13283.170898,Membrane
22730,17551.552734,263405.53125,-302662,11109915648,2234.336182,-304896.34375,1.564327,4320481859146728000000,47164624896,22291.332031,18022.199219,250527.75,-289701.28125,10580639744,-621.177246,-289080.09375,1.564987,3491715100494197000000,41604276224,19874.039063,19317.177734,176874.390625,-209030.8125,6203412992,-7355.169434,-201675.640625,1.55928,824950239443311100000,18880223232,2417.292969,16860.951172,14073.361328,89951.101563,-96540.25,613356864,10324.212891,-106864.460938,1.55328,63996779625585840000,6866592768,5430.380859,3013.087891,13938.545898,5535.749512,20761.730469,-15339.992188,-98545536,10071.164063,-25411.15625,1.5243,148130432741801984,629497536,8352.786133,5935.493164,2922.405273,13283.938477,1329.999146,2906.74707,1413.810547,-3347599.5,3480.824707,-2067.01416,0.127523,30760977301504,15389259,9007.393555,6590.100586,3577.012695,654.607422,14262.140625,20645.816406,11238.552734,142621.40625,3256.05542,12829.130859,Membrane
20492,8147.427246,148460.578125,-197372,8193081856,-43083.042969,-154288.953125,1.258365,240877858411864130000,6183377920,20596.214844,7671.775879,149921.65625,-198699.34375,8275586560,-42873.652344,-155825.6875,1.289484,251855259358277400000,6379081728,20389.679688,3980.227783,149191.890625,-190907.59375,7033914880,-30994.314453,-159913.28125,1.449616,302865667565782300000,8310049792,206.535156,17835.523438,986.497559,95287.734375,-105901.078125,1066209536,5999.436523,-111900.515625,1.550485,77946754238156640000,6950199296,2760.691406,2554.15625,14447.464844,2714.909424,24963.033203,-20623.96875,-99192416,9962.602539,-30586.572266,1.544225,349686204196716540,822117760,6148.75,5942.214844,3388.058594,13137.979492,1098.875,1798.967529,204.265625,-1685958.875,1944.082764,-1739.817139,0.16463,283123712000,6785559.5,7458.235352,7251.700195,4697.543945,1309.485352,14256.47168,18569.369141,11604.388672,142564.71875,2829.143311,13283.170898,Membrane
22730,17551.552734,263405.53125,-302662,11109915648,2234.336182,-304896.34375,1.564327,4320481859146728000000,47164624896,22291.332031,18022.199219,250527.75,-289701.28125,10580639744,-621.177246,-289080.09375,1.564987,3491715100494197000000,41604276224,19874.039063,19317.177734,176874.390625,-209030.8125,6203412992,-7355.169434,-201675.640625,1.55928,824950239443311100000,18880223232,2417.292969,16860.951172,14073.361328,89951.101563,-96540.25,613356864,10324.212891,-106864.460938,1.55328,63996779625585840000,6866592768,5430.380859,3013.087891,13938.545898,5535.749512,20761.730469,-15339.992188,-98545536,10071.164063,-25411.15625,1.5243,148130432741801984,629497536,8352.786133,5935.493164,2922.405273,13283.938477,1329.999146,2906.74707,1413.810547,-3347599.5,3480.824707,-2067.01416,0.127523,30760977301504,15389259,9007.393555,6590.100586,3577.012695,654.607422,14262.140625,20645.816406,11238.552734,142621.40625,3256.05542,12829.130859,Membrane
19879,18176.234375,224365.71875,-250298,5822947840,15131.605469,-265429.59375,-1.43948,2465698840937163000000,39357296640,19842.171875,18323.685547,213726.9375,-236858.46875,4930574336,16440.414063,-253298.875,-1.445236,2040968441467014000000,36379643904,19077.607422,18878.289063,157380.109375,-166978.953125,1476675328,21332.4375,-188311.390625,-1.485015,612713744141337500000,21975267328,764.564453,16703.167969,13969.174805,89192.984375,-82174.71875,-604407680,26626.433594,-108801.148438,-1.544968,61924244187693190000,9170315264,3139.003906,2374.439453,14126.991211,5796.063965,21380.617188,-15544.524414,-107778776,10568.231445,-26112.755859,1.561426,162557451227365376,672747392,5715.180664,4950.616211,2576.176758,13288.15625,1260.893555,2924.561768,1068.960938,-3863812.25,3415.272461,-2346.311523,0.140076,18966076456960,16597926,6554.015625,5789.451172,3415.011719,838.834961,14244.59375,20421.369141,11445.658203,142445.9375,3251.753418,12585.052734,Membrane
21091,17163.115234,166413.65625,-113190,-7821616640,91894.796875,-205084.796875,-1.437808,564988184096418040000,44098441216,20498.503906,16156.178711,164212.3125,-110213.8125,-7712734208,91518.507813,-201732.3125,-1.450847,522300603922154260000,42998022144,18074.152344,15723.958008,147642.9375,-94014.078125,-6552620032,85373.328125,-179387.40625,-1.506198,309786820583748530000,35049123840,2424.351563,16616.076172,13424.520508,93720.84375,-61431.21875,-2516151552,52466.121094,-113897.335938,-1.530429,52223279484104606000,13838400512,3882.427734,1458.076172,14404.136719,5977.65332,21853.695313,-17417.9375,-87658216,9374.414063,-26792.351563,-1.529423,198418796061392896,654017472,6094.367188,3670.015625,2211.939453,13270.507813,1213.588745,2898.743408,690.814453,-4137061.25,3263.066162,-2572.251709,0.145128,8124972400640,17025468,7227.996094,4803.644531,3345.568359,1133.628906,14200.208984,19908.210938,10889.027344,142002.09375,3142.012451,12893.855469,Membrane
14141,8864.394531,190717.40625,30148,-18067830784,206359.421875,-176211.421875,1.474414,66513645304448810000,73180225536,14784.582031,10319.237305,185852.765625,14963.984375,-17385889792,194253.890625,-179289.90625,1.489733,15622392271557624000,69767479296,17322.347656,16014.799805,162637.59375,-47185.671875,-12112707584,135588.375,-182774.046875,1.566549,112832419804047470000,50677317632,-2537.765625,17037.240234,13993.928711,99046.617188,-53850.34375,-3482683136,64809.75,-118660.09375,-1.513509,48806353586744200000,16830592000,-2252.658203,285.107422,14753.991211,5906.76416,22323.738281,-21501.460938,-22112310,5843.87793,-27345.337891,-1.447624,254624353004552192,550762048,30.59082,2568.356445,2283.249023,13227.514648,1208.487427,2820.755859,323.068359,-4091513.25,3031.240234,-2708.171875,0.143675,1719070621696,16470427,1557.067383,4094.833008,3809.725586,1526.476563,14293.28418,19069.236328,10667.833008,142932.84375,2957.664307,13215.447266,Membrane
21085,40253.652344,175958.046875,-88974,-11656893440,120655.28125,-209629.28125,1.500346,431790214098517500000,54543945728,20843.470703,37597.128906,174888.671875,-90926.429688,-11228746752,117605.171875,-208531.609375,1.519572,439693292572738850000,53182599168,19635.412109,25642.853516,159871.640625,-95224.71875,-8283010048,97645.664063,-192870.375,-1.528638,382656997695068050000,42199785472,1208.058594,18188.683594,15504.245117,97016.796875,-73749.257813,-2091379712,46205.070313,-119954.328125,-1.446337,75081875536916510000,13804472320,2654.787109,1446.728516,15121.155273,5331.98584,23625.769531,-27423.792969,83679736,733.61438,-28157.408203,-1.306547,313870746793279490,417345568,5722.31543,4514.256836,3067.52832,13156.521484,1257.763184,2675.050049,14.613281,-3714106,2732.801025,-2718.187744,0.137154,3172605184,14856638,7686.949219,6478.890625,5032.162109,1964.633789,14669.302734,18346.447266,11720.694336,146693.03125,2471.432861,13747.669922,Membrane
24046,32506.740234,241521.03125,-286616,9203213312,7250.758789,-293866.75,-1.189443,3724284925901283500000,45335879680,23893.046875,31024.619141,229542.453125,-270803.53125,7948581376,8716.642578,-279520.1875,-1.199543,3046334148620182400000,41540231168,22689.001953,23818.46875,169741.453125,-193019.484375,3105748736,14920.791992,-207940.28125,-1.249226,925210852091460800000,24833527808,1204.044922,19749.835938,13862.082031,99780.257813,-115336.414063,1328086016,5538.375,-120874.789063,-1.256615,106288795098594410000,7990144000,4143.210938,2939.166016,15411.638672,4106.985352,26209.582031,-33656.914063,193426704,-3429.183105,-30227.730469,-1.098169,406762711788027900,359081088,8481.408203,7277.363281,4338.197266,13056.288086,1356.195679,2442.351074,-187.298828,-3062908.5,2384.93042,-2572.229248,0.127625,431028404224,12286715,10836.758789,9632.713867,6693.547852,2355.350586,15169.080078,17901.25,12276.868164,151690.796875,2073.108398,14525.345703,Membrane
29023,7295.182617,267451.59375,-331438,12808285184,5479.731934,-336917.71875,-0.972111,6439255754413590000000,58618011648,28308.166016,7462.219727,255819.828125,-319191.90625,12528091136,1293.917847,-320485.8125,-0.962634,5274619824225999000000,51771101184,24796.527344,8965.439453,195917.09375,-253050.15625,10003136512,-16930.753906,-236119.40625,-0.909225,1538223170814344200000,24021831680,3511.638672,20930.091797,6290.785156,116018.007813,-153480.359375,4344095232,-21153.126953,-132327.234375,-0.936645,145573703444240270000,6179841024,7378.074219,3866.435547,15514.246094,2619.771484,28814.476563,-37908.734375,253511312,-4410.864258,-33497.871094,-0.905457,607920253875257340,423026944,12793.919922,9282.28125,5415.845703,12927.505859,1482.053101,2105.513184,-243.140625,-2249358.75,2006.404297,-2249.544922,0.118422,535399464960,9056552,15380.660156,11869.021484,8002.585938,2586.740234,15196.978516,17346.083984,11868.237305,151969.78125,2162.337158,15939.024414,Membrane
24547,44639.53125,215329.578125,-256782,3192465408,34653.683594,-291435.6875,-0.830224,3505681325888626500000,53167136768,24255.560547,42506.441406,209332.703125,-251837.078125,3890697216,28773.287109,-280610.375,-0.840446,3035317218031727300000,47859122176,22746.230469,32038.960938,174325.203125,-217895.53125,5584659456,3167.845459,-221063.375,-0.907105,1193599986766094300000,25139820544,1509.330078,19621.251953,18841.6875,102645.929688,-131733.703125,2662969344,-7979.49707,-123754.203125,-0.954205,116303076635634040000,6701891584,4634.308594,3124.978516,14996.652344,5373.803711,24812.558594,-31638.609375,138568896,-873.971252,-30764.638672,-0.874135,447173440600801280,446725984,9258.908203,7749.578125,4624.599609,13055.460938,1676.89209,2859.385254,854.652344,-3952915,3303.268555,-2448.616211,0.170048,12082849251328,16542090,11200.099609,9690.769531,6565.791016,1941.191406,15062.098633,18462.605469,10800,150620.984375,2601.471924,15349.841797,Membrane
25800,11624.94043,276218.84375,-358284,20153071616,-24618.316406,-333665.6875,-0.724828,6130204111284638000000,47755137024,25706.439453,11529.053711,268975.375,-349375.875,19354415104,-25279.392578,-324096.46875,-0.726425,5449625765095942000000,44645826560,24629.005859,10922.956055,224289.34375,-292423.8125,13880102912,-23755.244141,-268668.5625,-0.743691,2564603799728730000000,29991268352,1077.433594,20486.259766,9284.563477,125294.84375,-162091.65625,4006566400,-9465.665039,-152625.984375,-0.788308,269238203941881120000,10247439360,5220.179688,4142.746094,15020.142578,3816.422607,27847.816406,-34847.890625,135398336,917.022583,-35764.914063,-0.798619,817010188241338370,672782208,10686.296875,9608.863281,5466.117188,12895.007813,1754.57959,2339.586182,821.111328,-2569737.5,2750.766602,-1929.655273,0.180061,7384890605568,10953174,12811.431641,11733.998047,7591.251953,2125.134766,14940.583008,17791.361328,10697.894531,149405.828125,2719.048584,15566.5,Membrane
25174,24072.171875,241057.15625,-322630,20492740608,-56150.476563,-266479.53125,-0.627451,2302385229862292000000,22119153664,24977.626953,23192.570313,234592.78125,-313246.25,18978332672,-51243.125,-262003.125,-0.64614,2179305651958441800000,22209888256,23542.439453,18944.470703,196351.5,-257344.90625,11175280640,-24929.322266,-232415.578125,-0.732771,1425541419287674000000,21525274624,1435.1875,19820.714844,10551.935547,116620.367188,-147448.78125,2705591808,163.280228,-147612.0625,-0.783363,237386671499163730000,10918775808,5156.912109,3721.724609,14751.237305,3732.232422,27526.294922,-33311.074219,74529024,3487.843262,-36798.917969,-0.787924,900475696453779460,811511552,10226.389648,8791.202148,5069.477539,12716.033203,1810.680298,1796.299683,946.798828,-1294523.25,2216.173096,-1269.37439,0.212764,5445371035648,6074521,12261.59375,10826.40625,7104.681641,2035.204102,14463.623047,17697.833984,10718.605469,144636.234375,2660.711426,14656.671875,Membrane
20204,45516.632813,90413.171875,-114764,1938732288,-5344.292969,-109419.703125,-1.000349,71330891618758690000,5415845888,20105.501953,43704.710938,93390.828125,-117202.914063,1836995584,-2083.582031,-115119.335938,-0.991544,87756333098383440000,6388540416,19530.099609,33621.589844,103656.90625,-124145.984375,1143685120,11539.114258,-135685.09375,-0.963443,167029749270521580000,10837484544,575.402344,17772.691406,18753.240234,80699.875,-94614.742188,293833088,15048.931641,-109663.671875,-0.895249,69615882177846710000,7776616960,2332.810547,1757.408203,14198.306641,5183.917969,23686.617188,-27138.027344,-7680592,6016.629883,-33154.65625,-0.821908,565017962994466820,767194880,5907.195313,5331.792969,3574.384766,12526.135742,1819.444336,1355.044312,1230.388672,-276244.53125,1759.492065,-529.103394,0.317368,3964538978304,2618834.5,7579.366211,7003.963867,5246.555664,1672.170898,13409.189453,16325.305664,10642.658203,134091.890625,2344.436279,13344.973633,Membrane
21034,36462.84375,165023.25,-148216,-10439345152,104393.210938,-252609.203125,-0.714594,1399917626257796200000,63725363200,20936.025391,34217.65625,161033.390625,-149448.09375,-8982427648,95957.59375,-245405.6875,-0.72693,1301320741828239000000,58264444928,20096.585938,23181.957031,142158.03125,-150331.125,-3245174272,58213.871094,-208545,-0.805342,804091606662912100000,35580145664,839.439453,17896.894531,11768.916016,95429.78125,-106180.796875,-629196544,29949.191406,-136129.984375,-0.825267,155486372514687350000,13791147008,3039.130859,2199.691406,14080.06543,3724.148438,24178.773438,-26323.304688,-64890880,8661.269531,-34984.574219,-0.779335,659988863959171070,952479872,6855.959961,6016.520508,3816.829102,12657.880859,1995.695435,2173.791016,1986.753906,-755427.5,2860.045166,-873.291321,0.352801,27507583614976,6968901,8278.144531,7438.705078,5239.013672,1422.18457,13575.914063,17313.861328,10454.888672,135759.140625,2962.134521,12575.013672,Membrane
